"Accept_Date"	"Business_Name"	"Start_Date"	"License_Type"	"Activity_Code_1"	"Activity_Code_2"	"Activity_Code_3"	"NAICS_Code"	"Owner_Type"	"Street_Number"	"Street_Direction"	"Street_Name"	"Street_Suffix"	"Suite.Apt_No."	"City"	"State"	"Zip_Code"	"Phone"	"N_U_Q"	"start_to_approved"	"lon"	"lat"
"6987"	"2012-12-19"	"B&B SPARKLY CLEAN HOUSEKEEPING LLC"	"2013-12-03"	"SVL"	NA	NA	NA	NA	"LLC"	237	"W"	"ROGER"	NA	"1"	"TUCSON"	"AZ"	"85705"	NA	"N"	-349	-110.975436	32.278864
"6988"	"2012-12-19"	"B&B SPARKLY CLEAN HOUSEKEEPING LLC"	"2013-12-03"	"SVL"	NA	NA	NA	NA	"LLC"	237	"W"	"ROGER"	NA	"1"	"TUCSON"	"AZ"	"85705"	NA	"N"	-349	-110.975436	32.278864
"6989"	"2012-12-19"	"PB AND J EARLY LEARNING CENTER"	"2012-12-26"	"SVL"	NA	NA	NA	NA	"LLC"	10881	"S"	"RAPTOR"	"CT"	"105"	"VAIL"	"AZ"	"85641"	5202411911	"N"	-7	-110.702618	32.055601
"6990"	"2012-12-19"	"ENDRES NORTHWEST, INC."	"2012-12-16"	"PLL"	NA	NA	NA	NA	"CRP"	450	NA	"MAIN"	NA	NA	"OREGON CITY"	"OR"	"97045"	5035571700	"N"	3	-122.60994	45.35625
"6991"	"2012-12-19"	"CONTOURAL, INC"	"2013-12-16"	"PLL"	NA	NA	NA	NA	"CRP"	5150	NA	"EL CAMINO REAL"	NA	NA	"LOS ALTOS"	"CA"	"94022"	6503900800	"N"	-362	-122.1023992	37.3952591
"6992"	"2012-12-19"	"THE KORENY COMPANY"	"2012-09-01"	"PLL"	NA	NA	NA	NA	"SOL"	7693	"E"	"PALACE PARK"	"LP"	NA	"TUCSON"	"AZ"	"85710"	5202899226	"N"	109	-110.829092	32.225325
"6993"	"2012-12-19"	"DAIRY QUEEN 24"	"2012-12-19"	"PLL"	NA	NA	NA	NA	"CRP"	6550	"S"	"MIDVALE PARK"	"RD"	NA	"TUCSON"	"AZ"	"85746"	NA	"N"	0	-110.99907	32.132751
"6994"	"2012-12-19"	"SALON MIO"	"2012-12-17"	"PLL"	17	99	NA	812112	"SOL"	4740	"N"	"SNYDER"	"CI"	NA	"TUCSON"	"AZ"	"85749"	NA	"N"	2	-110.8434618	32.324598
"6995"	"2012-12-19"	"SALON MIO"	"2012-12-17"	"PLL"	17	99	NA	812112	"SOL"	4740	"N"	"SNYDER"	"CI"	NA	"TUCSON"	"AZ"	"85749"	NA	"N"	2	-110.8434618	32.324598
"6996"	"2012-12-19"	"HAPPY ROOSTER CAFE"	"2013-01-01"	"PLL"	NA	NA	NA	NA	"LLC"	1114	"S"	"SARNOFF"	"DR"	NA	"TUCSON"	"AZ"	"85710"	NA	"N"	-13	-110.8157176	32.2073476
"6997"	"2012-12-19"	"EINSTEIN BROS. BAGELS #3595"	"2012-12-19"	"PLL"	NA	NA	NA	NA	"CRP"	555	NA	"ZANG"	"ST"	"STE 300"	"LAKEWOOD"	"CO"	"802281013"	NA	"N"	0	-105.1435374	39.7239842
"6998"	"2012-12-19"	"EINSTEIN BROS. BAGELS #3595"	"2012-12-19"	"PLL"	NA	NA	NA	NA	"CRP"	555	NA	"ZANG"	"ST"	"STE 300"	"LAKEWOOD"	"CO"	"802281013"	NA	"N"	0	-105.1435374	39.7239842
"6999"	"2012-12-19"	"CAPTAIN COOKS ANTLER DOG CHEWS"	"2012-12-10"	"PLL"	17	99	NA	454390	"SOL"	16252	"N"	"COLUMBUS"	"BL"	NA	"TUCSON"	"AZ"	"85739"	NA	"N"	9	-110.901061	32.501067
"7000"	"2012-12-19"	"CAPTAIN COOKS ANTLER DOG CHEWS"	"2012-12-10"	"PLL"	17	99	NA	454390	"SOL"	16252	"N"	"COLUMBUS"	"BL"	NA	"TUCSON"	"AZ"	"85739"	NA	"N"	9	-110.901061	32.501067
"7001"	"2012-12-19"	"NUBELLA SKINCARE"	"2013-01-02"	"PLL"	NA	NA	NA	NA	"SOL"	6870	"W"	"SEAHAWK"	"WY"	NA	"TUCSON"	"AZ"	"85757"	NA	"N"	-14	-111.1119463	32.1155245
"7002"	"2012-12-19"	"CHICKENUEVO"	"2013-02-28"	"PLL"	NA	NA	NA	NA	"LLC"	1800	"E"	"FORT LOWELL"	"RD"	"156"	"TUCSON"	"AZ"	"85719"	NA	"N"	-71	-110.9448124	32.2641129
"7003"	"2012-12-19"	"SANTA FE COUNTRY ORIGINALS"	"2013-01-01"	"PLL"	NA	NA	NA	NA	"SOL"	4561	"N"	"VIA MADRE"	NA	NA	"TUCSON"	"AZ"	"85749"	NA	"N"	-13	-110.749151	32.2909409
"7004"	"2012-12-19"	"GARDEN ART TUCSON"	"2013-01-01"	"PLL"	NA	NA	NA	NA	"SOL"	1945	"E"	"MABEL"	"ST"	NA	"TUCSON"	"AZ"	"85719"	NA	"N"	-13	-110.942684	32.238924
"7005"	"2012-12-19"	"L & H BAJA PROPERTIES LLC"	"2012-12-17"	"SVL"	99	98	NA	531311	"LLC"	1440	"S"	"CAMINO SECO"	NA	NA	"TUCSON"	"AZ"	"85710"	NA	"N"	2	-110.808817	32.203401
"7006"	"2012-12-19"	"L & H BAJA PROPERTIES LLC"	"2012-12-17"	"SVL"	99	98	NA	531311	"LLC"	1440	"S"	"CAMINO SECO"	NA	NA	"TUCSON"	"AZ"	"85710"	NA	"N"	2	-110.808817	32.203401
"7007"	"2012-12-19"	"NEW BALANCE ATHLETIC SHOE INC"	"2013-01-01"	"PLL"	NA	NA	NA	NA	"CRP"	20	NA	"GUEST"	"ST"	NA	"BOSTON"	"MA"	"02135"	NA	"N"	-13	-71.146846	42.3572383
"7008"	"2012-12-19"	"FAITH RESTORATION INC"	"2012-12-10"	"PLL"	15	NA	NA	236220	"CRP"	3235	"N"	"ARIZONA"	"AVE"	"#3"	"CHANDLER"	"AZ"	"85225"	NA	"N"	9	-111.8417753	33.3517429
"7009"	"2012-12-19"	"FAITH RESTORATION INC"	"2012-12-10"	"PLL"	15	NA	NA	236220	"CRP"	3235	"N"	"ARIZONA"	"AVE"	"#3"	"CHANDLER"	"AZ"	"85225"	NA	"N"	9	-111.8417753	33.3517429
"7010"	"2012-12-19"	"SET YOUR FASCIA FREE LLC"	"2012-10-12"	"SVL"	99	98	NA	621340	"LLC"	221	"W"	"PAINTED SUNSET"	"CIR"	NA	"TUCSON"	"AZ"	"857457035"	NA	"N"	68	-111.0146129	32.2564614
"7011"	"2012-12-19"	"SET YOUR FASCIA FREE LLC"	"2012-10-12"	"SVL"	99	98	NA	621340	"LLC"	221	"W"	"PAINTED SUNSET"	"CIR"	NA	"TUCSON"	"AZ"	"857457035"	NA	"N"	68	-111.0146129	32.2564614
"7012"	"2012-12-19"	"FASTMED URGENT CARE"	"2012-01-14"	"SVL"	99	98	NA	621493	"LLC"	890	"W"	"ELLIOT"	"RD"	"103"	"GILBERT"	"AZ"	"85233"	NA	"N"	340	-111.8089876	33.3510056
"7013"	"2012-12-19"	"FASTMED URGENT CARE"	"2012-01-14"	"SVL"	99	98	NA	621493	"LLC"	890	"W"	"ELLIOT"	"RD"	"103"	"GILBERT"	"AZ"	"85233"	NA	"N"	340	-111.8089876	33.3510056
"7014"	"2012-12-19"	"FASTMED URGENT CARE"	"2012-01-28"	"SVL"	99	98	NA	621493	"LLC"	890	"W"	"ELIOT"	"RD"	"103"	"GILBERT"	"AZ"	"85233"	NA	"N"	326	-111.8089876	33.3510056
"7015"	"2012-12-19"	"FASTMED URGENT CARE"	"2012-01-28"	"SVL"	99	98	NA	621493	"LLC"	890	"W"	"ELIOT"	"RD"	"103"	"GILBERT"	"AZ"	"85233"	NA	"N"	326	-111.8089876	33.3510056
"7016"	"2012-12-19"	"COYOTE KETTLE CORN"	"2013-01-01"	"PLL"	NA	NA	NA	NA	"SOL"	1120	"N"	"SUNSPOT"	"PL"	NA	"TUCSON"	"AZ"	"85715"	NA	"N"	-13	-110.784582	32.236118
"7017"	"2012-12-19"	"B&B SPARKLY CLEAN HOUSEKEEPING LLC"	"2012-12-01"	"SVL"	99	98	NA	561720	"LLC"	237	"W"	"ROGER"	"RD"	"1"	"TUCSON"	"AZ"	"85705"	NA	"N"	18	-110.975436	32.278864
"7018"	"2012-12-19"	"B&B SPARKLY CLEAN HOUSEKEEPING LLC"	"2012-12-01"	"SVL"	99	98	NA	561720	"LLC"	237	"W"	"ROGER"	"RD"	"1"	"TUCSON"	"AZ"	"85705"	NA	"N"	18	-110.975436	32.278864
"7019"	"2012-12-19"	"STERTZ CONSTRUCTION"	"2013-01-01"	"PLL"	NA	NA	NA	NA	"LLC"	0	NA	"PO BOX 43305"	NA	NA	"TUCSON"	"AR"	"857333305"	5208125680	"N"	-13	-110.9678577	32.2220434
"7020"	"2012-12-19"	"B.A.W. CONSTRUCTION"	"2013-01-01"	"PLL"	NA	NA	NA	NA	"SOL"	5398	NA	"WOOD SCHOOL"	"ROAD"	NA	"HASTINGS"	"MI"	"490588574"	6167655123	"N"	-13	NA	NA
"7021"	"2012-12-19"	"4LIBERTY, INC."	"2012-12-01"	"PLL"	NA	NA	NA	NA	"CRP"	4918	"N"	"HARBOR"	"DR"	"210"	"SAN DIEGO"	"CA"	"92106"	6194001000	"N"	18	-117.2225184	32.7254859
"7022"	"2012-12-19"	"VALLEY IMAGING SOLUTIONS"	"2012-12-03"	"PLL"	NA	NA	NA	NA	"CRP"	4266	NA	"INDUSTRY DRIVE"	NA	"1"	"SIERRA VISTA"	"AZ"	"85635"	5204581025	"N"	16	-110.2536997	31.5648805
"7023"	"2012-12-19"	"SW HAND NWO, LLC"	"2012-11-21"	"PLL"	NA	NA	NA	NA	"LLP"	4727	"E"	"CAMP LOWELL"	"DR"	NA	"TUCSON"	"AZ"	"85712"	5202904263	"N"	28	-110.891999	32.268014
"7024"	"2012-12-19"	"TSHIRTSCOCOM LLC"	"2012-11-01"	"PLL"	NA	NA	NA	NA	"LLC"	8100	"E"	"RESEARCH CT"	NA	NA	"TUCSON"	"AZ"	"85710"	8019174478	"N"	48	-110.819559	32.199596
"7025"	"2012-12-26"	"NOVA HOME LOANS"	"2013-01-01"	"SVL"	NA	NA	NA	NA	"CRP"	6245	"E"	"BROADWAY"	"BLVD"	"400"	"TUCSON"	"AZ"	"85711"	NA	"N"	-6	-110.859396	32.2218842
"7026"	"2012-12-26"	"NOVA HOME LOANS"	"2013-01-01"	"SVL"	NA	NA	NA	NA	"CRP"	6245	"E"	"BROADWAY"	"BLVD"	"400"	"TUCSON"	"AZ"	"85711"	NA	"N"	-6	-110.859396	32.2218842
"7027"	"2012-12-26"	"NEXTCARE URGENT CARE PIMA"	"2013-01-01"	"SVL"	NA	NA	NA	NA	"LLC"	2550	"N"	"THUNDERBIRD"	"CIR"	"303"	"MESA"	"AZ"	"85215"	4827761630	"N"	-6	-111.7196289	33.4621163
"7028"	"2012-12-26"	"SOUTHWEST ACOUSTICS INC"	"2012-12-13"	"PLL"	15	NA	NA	238310	"CRP"	2232	"E"	"ROSE GARDEN"	"LOOP"	"#1"	"PHOENIX"	"AZ"	"85024"	NA	"N"	13	-112.0347986	33.6768293
"7029"	"2012-12-26"	"SOUTHWEST ACOUSTICS INC"	"2012-12-13"	"PLL"	15	NA	NA	238310	"CRP"	2232	"E"	"ROSE GARDEN"	"LOOP"	"#1"	"PHOENIX"	"AZ"	"85024"	NA	"N"	13	-112.0347986	33.6768293
"7030"	"2012-12-26"	"BRAIN FOR HIRE INC"	"2012-12-01"	"PLL"	17	99	NA	454390	"CRP"	6215	"N"	"CANYON"	"DR"	NA	"TUCSON"	"AZ"	"85704"	NA	"N"	25	-110.965378	32.320151
"7031"	"2012-12-26"	"BRAIN FOR HIRE INC"	"2012-12-01"	"PLL"	17	99	NA	454390	"CRP"	6215	"N"	"CANYON"	"DR"	NA	"TUCSON"	"AZ"	"85704"	NA	"N"	25	-110.965378	32.320151
"7032"	"2012-12-26"	"JEWELRY DESIGN"	"2012-11-01"	"PLL"	17	NA	NA	541490	"SOL"	5270	"N"	"STERLING HEIGHTS"	"PL"	NA	"TUCSON"	"AZ"	"85749"	NA	"N"	55	-110.780798	32.303143
"7033"	"2012-12-26"	"JEWELRY DESIGN"	"2012-11-01"	"PLL"	17	NA	NA	541490	"SOL"	5270	"N"	"STERLING HEIGHTS"	"PL"	NA	"TUCSON"	"AZ"	"85749"	NA	"N"	55	-110.780798	32.303143
"7034"	"2012-12-26"	"MIDWEST PROTECTION SERVICES LLC"	"2012-12-19"	"PLL"	15	99	17	999999	"LLC"	15565	"N"	"MISTY"	"LN"	NA	"EFFINGHAM"	"IL"	"62401"	NA	"N"	7	-88.622488	39.14319
"7035"	"2012-12-26"	"MIDWEST PROTECTION SERVICES LLC"	"2012-12-19"	"PLL"	15	99	17	999999	"LLC"	15565	"N"	"MISTY"	"LN"	NA	"EFFINGHAM"	"IL"	"62401"	NA	"N"	7	-88.622488	39.14319
"7036"	"2012-12-26"	"JELLYWINK BOUTIQUE"	"2012-11-15"	"PLL"	17	99	NA	454390	"LLC"	3400	"E"	"SPEEDWAY"	"BLVD"	"118-128"	"TUCSON"	"AZ"	"85716"	NA	"N"	41	-110.9202552	32.235694
"7037"	"2012-12-26"	"JELLYWINK BOUTIQUE"	"2012-11-15"	"PLL"	17	99	NA	454390	"LLC"	3400	"E"	"SPEEDWAY"	"BLVD"	"118-128"	"TUCSON"	"AZ"	"85716"	NA	"N"	41	-110.9202552	32.235694
"7038"	"2012-12-26"	"BOTTOM TA TOP LANDSCAPING"	"2013-01-01"	"PLL"	NA	NA	NA	NA	"LLC"	8665	"E"	"SPEEDWAY"	"BL"	"1124"	"TUCSON"	"AZ"	"85710"	NA	"N"	-6	-110.8074949	32.2359564
"7039"	"2012-12-26"	"AK CUSTOM DESIGN LLC"	"2013-02-25"	"PLL"	NA	NA	NA	NA	"LLC"	825	"W"	"ALTURAS"	"ST"	NA	"TUCSON"	"AZ"	"85705"	NA	"N"	-61	-110.9850013	32.2520431
"7040"	"2012-12-26"	"LONE ROVER CONSTRUCTION INC"	"2012-12-01"	"PLL"	15	NA	NA	236220	"CRP"	430	NA	"WINKLER"	"DR"	"200"	"ALPHARETTA"	"GA"	"30004"	NA	"N"	25	-84.23991	34.138889
"7041"	"2012-12-26"	"LONE ROVER CONSTRUCTION INC"	"2012-12-01"	"PLL"	15	NA	NA	236220	"CRP"	430	NA	"WINKLER"	"DR"	"200"	"ALPHARETTA"	"GA"	"30004"	NA	"N"	25	-84.23991	34.138889
"7042"	"2012-12-26"	"US STANDARD SIGN CO."	"2012-12-19"	"PLL"	17	NA	NA	339950	"CRP"	11400	"W"	"ADDISON"	"AV"	NA	"FRANKLIN PARK"	"IL"	"60131"	8474557446	"N"	7	-87.9095392	41.9432817
"7043"	"2012-12-26"	"US STANDARD SIGN CO."	"2012-12-19"	"PLL"	17	NA	NA	339950	"CRP"	11400	"W"	"ADDISON"	"AV"	NA	"FRANKLIN PARK"	"IL"	"60131"	8474557446	"N"	7	-87.9095392	41.9432817
"7044"	"2012-12-26"	"WAVETEC VISION SYSTEMS, INC."	"2012-10-02"	"PLL"	17	NA	NA	454390	"CRP"	66	NA	"ARGONAUT"	NA	"170"	"ALISO VIEJO"	"CA"	"92656"	NA	"N"	85	-117.7246151	33.5926849
"7045"	"2012-12-26"	"WAVETEC VISION SYSTEMS, INC."	"2012-10-02"	"PLL"	17	NA	NA	454390	"CRP"	66	NA	"ARGONAUT"	NA	"170"	"ALISO VIEJO"	"CA"	"92656"	NA	"N"	85	-117.7246151	33.5926849
"7046"	"2012-12-26"	"NIKKO ENTERPRISE CORPORATION"	"2012-12-30"	"PLL"	NA	NA	NA	NA	"CRP"	13168	NA	"SANDOVAL"	"ST"	NA	"SANTA FE SPRING"	"CA"	"90670"	NA	"N"	-4	-118.0528919	33.9372064
"7047"	"2012-12-26"	"NIKKO ENTERPRISE CORPORATION"	"2012-12-30"	"PLL"	NA	NA	NA	NA	"CRP"	13168	NA	"SANDOVAL"	"ST"	NA	"SANTA FE SPRING"	"CA"	"90670"	NA	"N"	-4	-118.0528919	33.9372064
"7048"	"2012-12-26"	"BAYADA HOME HEALTH CARE"	"2009-01-01"	"SVL"	NA	NA	NA	NA	"CRP"	101	NA	"EXECUTIVE"	"DR"	"5"	"MOORESTOWN"	"NJ"	"08057"	NA	"N"	1455	-74.9896	39.9712
"7049"	"2012-12-26"	"BAYADA HOME HEALTH CARE"	"2009-01-01"	"SVL"	NA	NA	NA	NA	"CRP"	101	NA	"EXECUTIVE"	"DR"	"5"	"MOORESTOWN"	"NJ"	"08057"	NA	"N"	1455	-74.9896	39.9712
"7050"	"2012-12-26"	"NIKKO ENTERPRISE CORPORATION"	"2012-12-30"	"PLL"	NA	NA	NA	NA	"CRP"	13168	NA	"SANDOVAL"	"ST"	NA	"SANTA FE SPRING"	"CA"	"90670"	NA	"N"	-4	-118.0528919	33.9372064
"7051"	"2012-12-26"	"NIKKO ENTERPRISE CORPORATION"	"2012-12-30"	"PLL"	NA	NA	NA	NA	"CRP"	13168	NA	"SANDOVAL"	"ST"	NA	"SANTA FE SPRING"	"CA"	"90670"	NA	"N"	-4	-118.0528919	33.9372064
"7052"	"2012-12-26"	"NATURAL ESSENCE SIAM"	"2012-12-19"	"PLL"	17	NA	NA	454390	"SOL"	6371	"E"	"RIVER ROAD"	NA	NA	"TUCSON"	"AZ"	"85750"	NA	"N"	7	-110.855907	32.273976
"7053"	"2012-12-26"	"NATURAL ESSENCE SIAM"	"2012-12-19"	"PLL"	17	NA	NA	454390	"SOL"	6371	"E"	"RIVER ROAD"	NA	NA	"TUCSON"	"AZ"	"85750"	NA	"N"	7	-110.855907	32.273976
"7054"	"2012-12-26"	"ADVANCED PRODUCT MARKETING LLC"	"2013-01-01"	"PLL"	NA	NA	NA	NA	"LLC"	3177	"E"	"36TH"	"ST"	NA	"TUCSON"	"AZ"	"85713"	NA	"N"	-6	-110.925516	32.191448
"7055"	"2012-12-26"	"RTC HOLSTERS LLC"	"2013-01-01"	"PLL"	NA	NA	NA	NA	"LLC"	8340	"S"	"LOST MOUNTAIN"	"RD"	NA	"TUCSON"	"AZ"	"85747"	NA	"N"	-6	-110.770391	32.1002719
"7056"	"2012-12-26"	"TITLEMAX"	"2012-12-28"	"SVL"	NA	NA	NA	NA	"CRP"	15	NA	"BULL"	"ST"	"200"	"SAVANNAH"	"GA"	"31401"	NA	"N"	-2	-81.091799	32.080529
"7057"	"2012-12-26"	"TITLEMAX"	"2012-12-28"	"SVL"	NA	NA	NA	NA	"CRP"	15	NA	"BULL"	"ST"	"200"	"SAVANNAH"	"GA"	"31401"	NA	"N"	-2	-81.091799	32.080529
"7058"	"2012-12-26"	"MERGE ECLINICAL INC"	"2012-12-01"	"PLL"	17	NA	NA	452990	"CRP"	900	NA	"WALNUT RIDGE"	"DR"	NA	"HARTLAND"	"WI"	"53029"	NA	"N"	25	-88.357476	43.086028
"7059"	"2012-12-26"	"MERGE ECLINICAL INC"	"2012-12-01"	"PLL"	17	NA	NA	452990	"CRP"	900	NA	"WALNUT RIDGE"	"DR"	NA	"HARTLAND"	"WI"	"53029"	NA	"N"	25	-88.357476	43.086028
"7060"	"2012-12-26"	"SWEET DELIGHTS NW"	"2013-01-04"	"PLL"	NA	NA	NA	NA	"LLC"	14119	NA	"166TH"	"AVE"	"NE"	"WOODINVILLE"	"WA"	"98012"	NA	"N"	-9	-122.118842	47.726852
"7061"	"2012-12-26"	"DIVIDED SKY GOODS"	"2012-12-20"	"PLL"	17	99	NA	454111	"SOL"	727	"E"	"1ST"	"ST"	NA	"TUCSON"	"AZ"	"85719"	NA	"N"	6	-110.960151	32.234644
"7062"	"2012-12-26"	"DIVIDED SKY GOODS"	"2012-12-20"	"PLL"	17	99	NA	454111	"SOL"	727	"E"	"1ST"	"ST"	NA	"TUCSON"	"AZ"	"85719"	NA	"N"	6	-110.960151	32.234644
"7063"	"2012-12-26"	"TOP CHOICE ROOFING LLC"	"2012-05-04"	"PLL"	15	NA	NA	238160	"LLC"	2410	"W"	"RUTHRAUFF"	"RD"	"110L"	"TUCSON"	"AZ"	"85705"	NA	"N"	236	-111.0187502	32.2947957
"7064"	"2012-12-26"	"TOP CHOICE ROOFING LLC"	"2012-05-04"	"PLL"	15	NA	NA	238160	"LLC"	2410	"W"	"RUTHRAUFF"	"RD"	"110L"	"TUCSON"	"AZ"	"85705"	NA	"N"	236	-111.0187502	32.2947957
"7065"	"2012-12-26"	"SENTINEL TECHNOLOGIES"	"2012-12-20"	"PLL"	NA	NA	NA	NA	"CRP"	1241	"W"	"WARNER"	"RD"	"112"	"TEMPE"	"AZ"	"85284"	NA	"N"	6	-111.9598212	33.3335507
"7066"	"2012-12-26"	"VACANT PROPERTY SECURITY LLC"	"2012-12-03"	"PLL"	NA	NA	NA	NA	"LLC"	311	NA	"SINCLAIR"	"ROAD"	NA	"BRISTOL"	"PA"	"19007"	2154863019	"N"	23	-74.8941543	40.1140826
"7067"	"2012-12-26"	"PESTO & GARLIC L.L.C."	"2013-01-01"	"PLL"	NA	NA	NA	NA	"LLC"	2041	"S"	"CRAYCROFT"	"ROAD"	NA	"TUCSON"	"AZ"	"85711"	5207904702	"N"	-6	-110.8745494	32.1978362
"7068"	"2012-12-26"	"PEREZ CLEANING SERVICES"	"2012-12-21"	"SVL"	98	99	NA	561720	"SOL"	6326	"E"	"CALLE HERCULO"	NA	NA	"TUCSON"	"AZ"	"85710"	NA	"N"	5	-110.856805	32.200011
"7069"	"2012-12-26"	"COMETMOTH SIGHT AND SOUND"	"2012-11-01"	"PLL"	NA	NA	NA	NA	"SOL"	1412	"W"	"KANDY"	"CT"	NA	"TUCSON"	"AZ"	"85745"	NA	"N"	55	-110.995074	32.214722
"7070"	"2012-12-26"	"COMETMOTH SIGHT AND SOUND"	"2012-11-01"	"PLL"	NA	NA	NA	NA	"SOL"	1412	"W"	"KANDY"	"CT"	NA	"TUCSON"	"AZ"	"85745"	NA	"N"	55	-110.995074	32.214722
"7071"	"2012-12-26"	"MOON CAB"	"2013-02-01"	"SVL"	NA	NA	NA	NA	"SOL"	4201	"E"	"MONTE VISTA"	"DR"	"E208"	"TUCSON"	"AZ"	"85712"	NA	"N"	-37	-110.9016893	32.2604977
"7072"	"2012-12-26"	"FATDOGS LLC"	"2012-12-10"	"PLL"	11	99	NA	722211	"LLC"	4500	"N"	"ORACLE"	"RD"	"FC12"	"TUCSON"	"AZ"	"85705"	NA	"N"	16	-110.9923904	32.2680738
"7073"	"2012-12-26"	"FATDOGS LLC"	"2012-12-10"	"PLL"	11	99	NA	722211	"LLC"	4500	"N"	"ORACLE"	"RD"	"FC12"	"TUCSON"	"AZ"	"85705"	NA	"N"	16	-110.9923904	32.2680738
"7074"	"2012-12-26"	"EZPAWN ARIZONA, INC."	"2012-12-21"	"PLL"	NA	NA	NA	NA	"CRP"	1901	NA	"CAPITAL PARKWAY"	NA	NA	"AUSTIN"	"TX"	"78746"	5123143400	"N"	5	-97.7979824	30.2599913
"7075"	"2012-12-26"	"EASTSIDE JJ LLC"	"2012-12-21"	"PLL"	11	99	NA	722211	"LLC"	0	NA	"PO BOX 66050"	NA	NA	"TUCSON"	"AZ"	"85728"	NA	"N"	5	-110.9384972	32.0757381
"7076"	"2012-12-26"	"EASTSIDE JJ LLC"	"2012-12-21"	"PLL"	11	99	NA	722211	"LLC"	0	NA	"PO BOX 66050"	NA	NA	"TUCSON"	"AZ"	"85728"	NA	"N"	5	-110.9384972	32.0757381
"7077"	"2012-12-26"	"RIVERSIDE SUITES LLC"	"2013-01-01"	"PLL"	NA	NA	NA	NA	"LLC"	3573	"E"	"SUNRISE"	"DR"	"111"	"TUCSON"	"AZ"	"85718"	NA	"N"	-6	-110.916746	32.319774
"7078"	"2012-12-26"	"ABCO THERMAL LLC"	"2012-11-26"	"PLL"	15	99	NA	237130	"LLC"	1000	"E"	"FORT LOWELL"	"RD"	NA	"TUCSON"	"AZ"	"857192115"	NA	"N"	30	-110.956432	32.264475
"7079"	"2012-12-26"	"ABCO THERMAL LLC"	"2012-11-26"	"PLL"	15	99	NA	237130	"LLC"	1000	"E"	"FORT LOWELL"	"RD"	NA	"TUCSON"	"AZ"	"857192115"	NA	"N"	30	-110.956432	32.264475
"7080"	"2012-12-26"	"ORACLE MODERN DENTISTRY AND OROTHODONTIC"	"2013-01-08"	"SVL"	NA	NA	NA	NA	"LTD"	2860	NA	"MICHELLE"	"DR"	"2ND FLOOR"	"IRVINE"	"CA"	"92606"	NA	"N"	-13	-117.7989721	33.7182685
"7081"	"2012-12-26"	"BRUCE & CATHY WRIGHT"	"2011-01-01"	"PLL"	13	99	NA	531120	"SOL"	9121	"E"	"TANQUE VERDE"	"RD"	"105-139"	"TUCSON"	"AZ"	"857493503"	NA	"N"	725	-110.7974342	32.2591364
"7082"	"2012-12-26"	"BRUCE & CATHY WRIGHT"	"2011-01-01"	"PLL"	13	99	NA	531120	"SOL"	9121	"E"	"TANQUE VERDE"	"RD"	"105-139"	"TUCSON"	"AZ"	"857493503"	NA	"N"	725	-110.7974342	32.2591364
"7083"	"2012-12-26"	"ANGEL'S CLEANING"	"2013-01-02"	"SVL"	NA	NA	NA	NA	"SOL"	4842	"N"	"VALLEY PARK"	"AV"	NA	"TUCSON"	"AZ"	"85705"	NA	"N"	-7	-111.021162	32.295707
"7084"	"2012-12-26"	"HANNAY MAINTENANCE SERVICES"	"2013-01-01"	"PLL"	NA	NA	NA	NA	"PRT"	2999	"N"	"44TH"	"ST"	"400"	"PHOENIX"	"AZ"	"85018"	NA	"N"	-6	-111.9863677	33.4823232
"7085"	"2012-12-26"	"EL CAMPO PROPERTIES LLLP"	"2013-01-01"	"PLL"	NA	NA	NA	NA	"LLP"	0	NA	"PO BOX 26937"	NA	NA	"TUCSON"	"AZ"	"857266937"	NA	"N"	-6	-110.9678577	32.2220434
"7086"	"2012-12-26"	"EL CAMPO PROPERTIES LLLP"	"2013-01-01"	"PLL"	NA	NA	NA	NA	"LLP"	0	NA	"PO BOX 26937"	NA	NA	"TUCSON"	"AZ"	"857266937"	NA	"N"	-6	-110.9678577	32.2220434
"7087"	"2012-12-26"	"GIFFORDS LAND & CATTLE CO LLLP"	"2013-01-01"	"PLL"	NA	NA	NA	NA	"LLP"	0	NA	"PO BOX 26937"	NA	NA	"TUCSON"	"AZ"	"857266937"	NA	"N"	-6	-110.9678577	32.2220434
"7088"	"2012-12-26"	"EL CAMPO PROPERTIES LLLP"	"2013-01-01"	"PLL"	NA	NA	NA	NA	"LLP"	0	NA	"PO BOX 26937"	NA	NA	"TUCSON"	"AZ"	"857266937"	NA	"N"	-6	-110.9678577	32.2220434
"7089"	"2013-01-02"	"WAL-MART NEIGHBORHOOD MARKET #3143"	"2013-04-01"	"PLL"	NA	NA	NA	NA	"CRP"	702	"SW"	"8TH"	"ST"	NA	"BENTONVILLE"	"AR"	"727160500"	NA	"N"	-89	-94.219265	36.366978
"7090"	"2013-01-02"	"MOONLIGHT NAILS"	"2013-01-01"	"PLL"	17	99	NA	812113	"SOL"	3740	"S"	"16TH"	"AV"	NA	"TUCSON"	"AZ"	"85713"	NA	"N"	1	-110.9811968	32.1782015
"7091"	"2013-01-02"	"CIRCLE K STORE #3439"	"2012-11-02"	"PLL"	17	99	NA	447110	"CRP"	0	NA	"PO BOX 52085"	NA	NA	"PHOENIX"	"AZ"	"850722085"	NA	"N"	61	-111.3802541	33.0313101
