"Activity_Code_1","Accept_Date","Business_Name","Start_Date","License_Type","Activity_Code_2","Activity_Code_3","NAICS_Code","Owner_Type","Street_Number","Street_Direction","Street_Name","Street_Suffix","Suite.Apt_No.","City","State","Zip_Code","Phone","N_U_Q","start_to_approved","lon","lat","activity_category","dist_to_closest_stop","closest_stop"
99,2014-07-02,"VILLARREAL'S CLEANING","2014-07-01","SVL",98,NA,561720,"SOL",134,"W","CALLE ANTONIA",NA,NA,"TUCSON","AZ",85706,NA,"N",1,-110.970377,32.138998,"Use Tax",0.0245137824082518,"BRST(SE)"
99,2013-01-30,"BLANCA'S HOUSEKEEPING","2013-01-25","SVL",98,NA,999999,"SOL",6832,"S","NOGALES","HWY","#18","TUCSON","AZ",85756,NA,"N",5,-110.9612062,32.1277948,"Use Tax",0.173735710309844,"UNTY(CR)"
99,2014-02-26,"1 STOP WORLDWIDE PRO MOVING & CLEAN SERV","2014-02-24","SVL",98,NA,484210,"PRT",6808,"E","LURLENE","DR",NA,"TUCSON","AZ",85730,NA,"N",2,-110.847184,32.189107,"Use Tax",5.80382361347035,"HEWA(SE)"
99,2014-05-07,"ARIZONA PET GROOMING","2014-05-01","SVL",98,NA,812910,"SOL",1120,"S","PANTANO","RD",NA,"TUCSON","AZ",85710,NA,"N",6,-110.8237989,32.2073666,"Use Tax",7.1697879662834,"HEWA(SE)"
99,2015-04-01,"TRANSFORMERS HOUSE CLEANING","2015-01-01","SVL",98,NA,561720,"SOL",2311,"S","QUAIL HOLLOW","DR",NA,"TUCSON","AZ",85710,NA,"N",90,-110.810868,32.1954,"Use Tax",7.92679079074462,"HEWA(SE)"
99,2014-09-17,"DAN NEWMAN & ASSOCIATES","2014-09-11","SVL",98,NA,621330,"CRP",3892,"N","PASEO DE LAS CANCHAS",NA,NA,"TUCSON","AZ",85716,NA,"N",6,-110.9208593,32.2479302,"Use Tax",1.49481997565465,"HEWA(SE)"
99,2015-01-21,"THE SIGNATURE","2015-01-15","SVL",98,NA,531210,"SOL",3131,"S","PHILAMENA","PL",NA,"TUCSON","AZ",85730,NA,"N",6,-110.797499,32.185227,"Use Tax",8.70943923014697,"HEWA(SE)"
99,2012-05-09,"ALMA'S CAREGIVING","2012-05-04","SVL",98,NA,621610,"SOL",6200,"S","CAMPBELL","AVE","4105","TUCSON","AZ",85706,NA,"N",5,-110.945268,32.139923,"Use Tax",0.0685676887312088,"HEWA(SE)"
99,2013-06-05,"AMES LIGHT & ASSOCIATES PC","2011-10-01","SVL",98,NA,541110,"CRP",4779,"E","CAMP LOWELL","DR",NA,"TUCSON","AZ",85712,NA,"N",613,-110.890912,32.266101,"Use Tax",3.24415480459081,"HEWA(SE)"
99,2014-06-04,"THE RECEIVABLE MANAGEMENT SERVICES CORP","2013-01-01","SVL",NA,NA,561440,"CRP",7820,"E","BROADWAY","BLVD","100","TUCSON","AZ",85710,NA,"N",519,-110.8253697,32.2202203,"Use Tax",7.0769561888819,"HEWA(SE)"
99,2014-04-30,"WATER MONKEY POOL SERVICE LLC","2014-04-23","SVL",98,NA,561790,"LLC",9292,"E","DELORES","ST",NA,"TUCSON","AZ",85730,NA,"N",7,-110.793714,32.189646,"Use Tax",8.93033643555569,"HEWA(SE)"
99,2011-05-04,"RUIZ'S","2011-04-28","SVL",98,NA,561720,"PRT",1655,"W","AJO","WY","674","TUCSON","AZ",85713,NA,"N",6,-110.9965281,32.1745281,"Use Tax",0.657409238497555,"COCN(SE)"
99,2014-08-13,"ROVIN LLC","2014-01-01","SVL",98,NA,531390,"LLC",3935,"N","COUNTRY CLUB","RD",NA,"TUCSON","AZ",85716,NA,"N",224,-110.927536,32.277987,"Use Tax",1.10429818267312,"HEWA(SE)"
99,2014-08-13,"CLEANRIGHT","2014-08-06","SVL",98,NA,561720,"SOL",3163,"N","AVENIDA LAUREL REAL",NA,NA,"TUCSON","AZ",85712,NA,"N",7,-110.905094,32.264351,"Use Tax",2.41563556560566,"HEWA(SE)"
99,2013-04-24,"BODYZEN FITNESS LLC","2012-01-01","SVL",NA,NA,999999,"LLC",8225,"E","SPEEDWAY","BL",NA,"TUCSON","AZ",85710,NA,"N",479,-110.815925,32.236756,"Use Tax",7.6276418969426,"HEWA(SE)"
99,2011-01-24,"CRYSTAL RAE ASHFORD-OLIVER","2011-01-06","SVL",98,NA,999999,"SOL",8488,"E","VIA CORTINA DE MADER",NA,NA,"TUCSON","AZ",85747,NA,"N",18,-110.81168,32.11681,"Use Tax",7.88611112467814,"HEWA(SE)"
99,2011-07-20,"MARISCO'S EL MARINERO","2011-07-14","PLL",NA,NA,722330,"SOL",742,"W","OHIO","ST",NA,"TUCSON","AZ",85714,5204094543,"N",6,-110.9809636,32.168011,"Use Tax",0.0350102149976355,"CUFR(CR)"
99,2012-03-21,"HACIENDA DE COMERCIANTES.COM","2012-03-28","SVL",98,NA,541810,"PRT",1118,"W","EBNER","PL",NA,"TUCSON","AZ",85714,5208087034,"N",-7,-110.988777,32.176649,"Use Tax",0.204099670979042,"COCN(SE)"
99,2011-06-22,"CARONDELET SPECIALIST GROUP INC","2011-01-01","SVL",98,NA,621111,"CRP",2202,"N","FORBES","BLVD",NA,"TUCSON","AZ",85745,5208727248,"N",172,-110.994334,32.2484402,"Use Tax",0.528662640250602,"COCN(SE)"
99,2014-09-10,"JULIET FORTINO PLLC","2014-09-01","SVL",98,NA,621420,"LLC",3801,"N","CAMPBELL","AVE","B","TUCSON","AZ",857191448,NA,"N",9,-110.9441893,32.276282,"Use Tax",0.131479614820119,"HEWA(SE)"
99,2013-03-13,"HAYLEY NICHOLAS LMT","2013-03-11","SVL",98,NA,999999,"SOL",530,"E","JOAN","ST",NA,"TUCSON","AZ",85705,NA,"N",2,-110.962326,32.273317,"Use Tax",0.122504893329052,"UN3A(CR)"
99,2015-03-04,"GIRON & SON'S CLEANING","2015-02-25","SVL",98,NA,561720,"SOL",2710,"S","LANDS END","RD",NA,"TUCSON","AZ",85713,NA,"N",7,-111.003947,32.190756,"Use Tax",1.09109162464538,"COCN(SE)"
99,2014-03-12,"MASSAGE BY VERONICA","2014-01-01","SVL",98,NA,999999,"SOL",3943,"E","FAIRMOUNT","ST",NA,"TUCSON","AZ",85712,NA,"N",70,-110.9087738,32.2398219,"Use Tax",2.20123821717934,"HEWA(SE)"
99,2011-06-15,"NAILS.COM","2011-01-01","SVL",NA,NA,812113,"LLC",4951,"E","GRANT","RD","STE 101","TUCSON","AZ",857122770,NA,"N",165,-110.8877935,32.2511635,"Use Tax",3.42691316172031,"HEWA(SE)"
99,2012-10-10,"MEDINA'S DELIVERY SERVICES","2012-10-04","SVL",98,NA,492110,"SOL",9870,"E","BENNETT","DR",NA,"TUCSON","AZ",85747,NA,"N",6,-110.781856,32.111244,"Use Tax",9.63198880684342,"HEWA(SE)"
99,2011-08-17,"HECTOR'S CLEANING","2011-08-10","SVL",98,NA,561720,"SOL",5660,"S","ABBOTTS FORD","DR",NA,"TUCSON","AZ",85746,NA,"N",7,-110.998372,32.149121,"Use Tax",0.765458790856361,"COCN(SE)"
99,2015-05-20,"MOBILE ADVERTISEMENTS","2015-05-13","SVL",98,NA,519190,"PRT",1901,"E","WEDWICK","ST",NA,"TUCSON","AZ",85706,NA,"N",7,-110.943065,32.149349,"Use Tax",0.197433470344522,"HEWA(SE)"
NA,2011-01-12,"HECHO A MANO","2011-01-15","PLL",NA,NA,NA,"SOL",5255,"S","6TH","AV",NA,"TUCSON","AZ",85706,NA,"N",-3,-110.967727,32.156305,NA,0.0365589637257824,"BR6A(SE)"
NA,2011-01-12,"IN HOPES OF HEALING","2011-01-05","SVL",NA,NA,NA,"PRT",2810,"N","WINSTEL","BL",NA,"TUCSON","AZ",85716,NA,"N",7,-110.911685,32.25819,NA,2.03069493949215,"HEWA(SE)"
NA,2011-01-12,"LASER BELLA","2011-01-01","SVL",NA,NA,NA,"LLC",1661,"W","PRINCE","RD",NA,"TUCSON","AZ",85705,NA,"N",11,-111.00128,32.271725,NA,0.934313369287202,"COCN(SE)"
NA,2011-08-03,"AUGIE'S DOGGIES PET SERVICES","2011-08-01","SVL",NA,NA,NA,"SOL",3938,"E","GRANT","RD","PMB 157","TUCSON","AZ",85712,NA,"N",2,-110.8850949,32.2540946,NA,3.5844857608589,"HEWA(SE)"
NA,2011-01-12,"UNIVERSAL JANITORIAL SERVICE","2011-01-05","SVL",NA,NA,NA,"SOL",3932,"S","LUNDY","AV",NA,"TUCSON","AZ",85714,NA,"N",7,-110.975078,32.176501,NA,0.0300009459534695,"COGN(SE)"
NA,2011-01-12,"ONYX I","2011-02-01","PLL",NA,NA,NA,"LLC",106,"W","DRACHMAN","ST",NA,"TUCSON","AZ",85705,NA,"N",-20,-110.9736558,32.2396432,NA,0.0631043671695206,"BRCU(SW)"
NA,2011-08-03,"TIA NERY'S DAYCARE & PRESCHOOL","2011-09-01","SVL",NA,NA,NA,"LLC",525,"N","GRANDE","AV",NA,"TUCSON","AZ",85745,5206243846,"N",-29,-110.990068,32.230381,NA,0.279433909913044,"COCN(SE)"
NA,2011-01-12,"HEALING SPIRIT MEDICINE","2011-01-03","SVL",NA,NA,NA,"SOL",2531,"E","22ND","ST",NA,"TUCSON","AZ",85713,NA,"N",9,-110.93427,32.207226,NA,0.711478118774835,"HEWA(SE)"
NA,2012-02-29,"CASA DEL SOL CARPET CLEANING","2012-02-27","SVL",NA,NA,NA,"SOL",9451,"E","CALLE EUNICE",NA,NA,"TUCSON","AZ",85715,NA,"N",2,-110.7908772,32.2380121,NA,9.09137566594261,"HEWA(SE)"
NA,2011-01-12,"INSTITUTE OF MOSAIC ART LLC","2011-01-17","PLL",NA,NA,NA,"LLC",220,"E","6TH","ST",NA,"TUCSON","AZ",85705,NA,"N",-5,-110.9681426,32.2277065,NA,0.012239109541495,"BR6A(SE)"
NA,2011-01-12,"AEROHAWK LLC","2011-01-10","PLL",NA,NA,NA,"LLC",10635,"E","CHANNELSIDE","DR",NA,"TUCSON","AZ",85748,5205469506,"N",2,-110.765464,32.225096,NA,10.5780727999815,"HEWA(SE)"
NA,2011-01-12,"RECYCLELINK","2011-01-17","PLL",NA,NA,NA,"SOL",1032,"E","ALTA VISTA",NA,NA,"TUCSON","AZ",85719,9164028952,"N",-5,-110.955662,32.256391,NA,0.00426539113499641,"2SOL(CR)"
NA,2013-04-17,"PET PARLOR GROOMING LLC","2013-05-01","SVL",NA,NA,NA,"LLC",9040,"E","VALENCIA","RD","196","TUCSON","AZ",85747,NA,"N",-14,-110.7987595,32.1183763,NA,8.6420661445584,"HEWA(SE)"
NA,2011-01-12,"PIMA COUNTY COMMERCIAL CONSTRUCTION","2011-02-01","PLL",NA,NA,NA,"SOL",2911,"S","HOUGHTON","RD",NA,"TUCSON","AZ",857303116,NA,"N",-20,-110.769495,32.187769,NA,10.346705343405,"HEWA(SE)"
NA,2011-08-03,"AMADORIS TASTE OF CHICAGO LLC","2011-06-11","PLL",NA,NA,NA,"LLC",2645,"E","SPEEDWAY","BL",NA,"TUCSON","AZ",85716,NA,"N",53,-110.932686,32.236392,NA,0.803823417563807,"HEWA(SE)"
NA,2012-02-29,"SATELLITE WORLD","2012-02-24","SVL",NA,NA,NA,"SOL",7214,"S","CAMINO SECRETO",NA,NA,"TUCSON","AZ",85746,5202877441,"N",5,-111.022196,32.1057222,NA,2.16016506821931,"COCN(SE)"
NA,2012-02-29,"HANDS DOWN MT","2012-02-24","SVL",NA,NA,NA,"SOL",840,"N","ALVERNON","WY","#230","TUCSON","AZ",85711,NA,"N",5,-110.9090184,32.2324202,NA,2.18712179510855,"HEWA(SE)"
NA,2013-04-17,"DIABLO BURGER TUCSON LLC","2013-04-29","PLL",NA,NA,NA,"LLC",312,"E","CONGRESS","ST",NA,"TUCSON","AZ",85701,NA,"N",-12,-110.9669123,32.2220703,NA,0.0592295067940207,"TOCO(SE)"
NA,2012-02-29,"SANTA MARIA LANDSCAPING","2012-02-24","PLL",NA,NA,NA,"SOL",3450,"N","FLOWING WELLS","RD","#114","TUCSON","AZ",85705,NA,"N",5,-110.993701,32.269795,NA,0.49155755088388,"COCN(SE)"
NA,2013-04-17,"EL ARCHY CRUZ AND MARIA","2013-04-11","SVL",NA,NA,NA,"SOL",4445,"N","FLOWING WELLS","RD","95","TUCSON","AZ",85705,NA,"N",6,-110.996648,32.28916,NA,0.663583691813409,"COCN(SE)"
NA,2011-01-12,"DIAMOND CARPET CLEANING","2011-01-10","SVL",NA,NA,NA,"PRT",4027,"E","DREXEL","RD",NA,"TUCSON","AZ",85706,NA,"N",2,-110.906258,32.1492239,NA,2.35060223593479,"HEWA(SE)"
NA,2011-01-12,"FAST TAX","2011-01-02","SVL",NA,NA,NA,"LLC",6477,"E","22ND","ST",NA,"TUCSON","AZ",857105115,NA,"N",10,-110.8539136,32.2067602,NA,5.40927231950638,"HEWA(SE)"
NA,2011-01-12,"ANTHONY'S K-9 ACADEMY LLC","2010-11-01","PLL",NA,NA,NA,"LLC",2901,"W","AVENIDA CRESTA",NA,NA,"TUCSON","AZ",85745,5203904487,"N",72,-111.02939,32.251473,NA,2.57707854424125,"COCN(SE)"
NA,2012-02-29,"1ST CHOICE COMMERCIAL CLEANING","2012-03-01","SVL",NA,NA,NA,"SOL",5420,"S","ROBIN","AV",NA,"TUCSON","AZ",85746,NA,"N",-1,-111.02369,32.153409,NA,2.24642957963113,"COCN(SE)"
NA,2012-02-29,"AUTO DYNAMIC SPECIALISTS","2012-02-27","PLL",NA,NA,NA,"LLC",7941,"E","LAKESIDE","PW","106-107","TUCSON","AZ",85730,NA,"N",2,-110.821628,32.18989,NA,7.2981037566077,"HEWA(SE)"
NA,2011-01-12,"MARTINEZ SIGNS","2011-01-10","PLL",NA,NA,NA,"MAR",1625,"W","FT LOWELL","RD","26","TUCSON","AZ",85705,NA,"N",2,-110.999962,32.264058,NA,0.857388055924052,"COCN(SE)"
NA,2012-02-29,"MVP SALON LLC","2012-02-27","PLL",NA,NA,NA,"LLC",2622,"E","1ST","AV",NA,"TUCSON","AZ",85719,NA,"N",2,-110.9605529,32.254413,NA,0.13532102115526,"UNTY(CR)"
NA,2012-02-29,"AZ COMMUNICATIONS SOLUTIONS","2012-02-13","PLL",NA,NA,NA,"LLC",8987,"E","TANQUE VERDE","ROAD","309144","TUCSON","AZ",857499399,NA,"N",16,-110.7998162,32.2600152,NA,8.56688822303655,"HEWA(SE)"
NA,2011-01-12,"JUST ADD WATER CAFE","2011-02-01","PLL",NA,NA,NA,"LLC",3073,"N","CAMPBELL","AV",NA,"TUCSON","AZ",85719,NA,"N",-20,-110.944678,32.2627946,NA,0.102946424879426,"HEWA(SE)"
NA,2013-12-18,"SMILY SUNNY LLC","2014-01-01","PLL",NA,NA,NA,"LLC",8609,"E","HAWTHORNE","ST",NA,"TUCSON","AZ",85710,NA,"N",-14,-110.808658,32.233299,NA,8.05265092096199,"HEWA(SE)"
NA,2012-03-07,"SOUTHWEST BARBER SUPPLY","2012-03-01","PLL",NA,NA,NA,"LLC",6452,"E","NASTAR","PL",NA,"TUCSON","AZ",85730,NA,"N",6,-110.854616,32.1838089,NA,5.36956274610471,"HEWA(SE)"
NA,2011-01-12,"VIDASSAGE LLC","2011-01-07","PLL",NA,NA,NA,"LLC",3023,"E","17TH","ST",NA,"TUCSON","AZ",85716,5209773469,"N",5,-110.927584,32.213902,NA,1.10227170531347,"HEWA(SE)"
NA,2011-01-19,"HECHO A MANO","2011-01-15","PLL",NA,NA,NA,"SOL",5255,"S","6TH","AV",NA,"TUCSON","AZ",85706,NA,"N",4,-110.967727,32.156305,NA,0.0365589637257824,"BR6A(SE)"
NA,2011-01-19,"IN HOPES OF HEALING","2011-01-05","SVL",NA,NA,NA,"PRT",2810,"N","WINSTEL","BL",NA,"TUCSON","AZ",85716,NA,"N",14,-110.911685,32.25819,NA,2.03069493949215,"HEWA(SE)"
NA,2011-01-19,"LASER BELLA","2011-01-01","SVL",NA,NA,NA,"LLC",1661,"W","PRINCE","RD",NA,"TUCSON","AZ",85705,NA,"N",18,-111.00128,32.271725,NA,0.934313369287202,"COCN(SE)"
NA,2012-03-07,"A & J AUTO","2012-03-01","PLL",NA,NA,NA,"SOL",1506,"S","PRUDENCE","RD",NA,"TUCSON","AZ",85710,NA,"N",6,-110.832708,32.203064,NA,6.64926277898699,"HEWA(SE)"
NA,2011-01-19,"UNIVERSAL JANITORIAL SERVICE","2011-01-05","SVL",NA,NA,NA,"SOL",3932,"S","LUNDY","AV",NA,"TUCSON","AZ",85714,NA,"N",14,-110.975078,32.176501,NA,0.0300009459534695,"COGN(SE)"
NA,2011-01-19,"ONYX I","2011-02-01","PLL",NA,NA,NA,"LLC",106,"W","DRACHMAN","ST",NA,"TUCSON","AZ",85705,NA,"N",-13,-110.9736558,32.2396432,NA,0.0631043671695206,"BRCU(SW)"
NA,2011-08-10,"JUST THE TIP RIDE LLC","2011-09-01","PLL",NA,NA,NA,"LLC",1824,"E","SPRING","ST",NA,"TUCSON","AZ",85719,NA,"N",-22,-110.944914,32.2506739,NA,0.0891698182487951,"HEWA(SE)"
NA,2011-01-19,"HEALING SPIRIT MEDICINE","2011-01-03","SVL",NA,NA,NA,"SOL",2531,"E","22ND","ST",NA,"TUCSON","AZ",85713,NA,"N",16,-110.93427,32.207226,NA,0.711478118774835,"HEWA(SE)"
NA,2013-04-17,"BELLAH'S MAINTENANCE","2013-04-15","SVL",NA,NA,NA,"SOL",2007,"W","CALLE DEL REPOSO",NA,NA,"TUCSON","AZ",857452126,5203360751,"N",2,-111.010184,32.2269239,NA,1.45520407533106,"COCN(SE)"
NA,2011-01-19,"INSTITUTE OF MOSAIC ART LLC","2011-01-17","PLL",NA,NA,NA,"LLC",220,"E","6TH","ST",NA,"TUCSON","AZ",85705,NA,"N",2,-110.9681426,32.2277065,NA,0.012239109541495,"BR6A(SE)"
NA,2011-01-19,"AEROHAWK LLC","2011-01-10","PLL",NA,NA,NA,"LLC",10635,"E","CHANNELSIDE","DR",NA,"TUCSON","AZ",85748,5205469506,"N",9,-110.765464,32.225096,NA,10.5780727999815,"HEWA(SE)"
NA,2011-01-19,"RECYCLELINK","2011-01-17","PLL",NA,NA,NA,"SOL",1032,"E","ALTA VISTA",NA,NA,"TUCSON","AZ",85719,9164028952,"N",2,-110.955662,32.256391,NA,0.00426539113499641,"2SOL(CR)"
NA,2011-08-10,"KRIEG BOOKS USA","2011-09-01","PLL",NA,NA,NA,"SOL",6623,"E","COOPERSTOWN","DR",NA,"TUCSON","AZ",85756,NA,"N",-22,-110.851189,32.107988,NA,5.57459621514992,"HEWA(SE)"
NA,2011-01-19,"PIMA COUNTY COMMERCIAL CONSTRUCTION","2011-02-01","PLL",NA,NA,NA,"SOL",2911,"S","HOUGHTON","RD",NA,"TUCSON","AZ",857303116,NA,"N",-13,-110.769495,32.187769,NA,10.346705343405,"HEWA(SE)"
NA,2011-08-10,"CHOPPIN IT UP BARBER SHOP","2011-08-15","PLL",NA,NA,NA,"SOL",314,"E","ARAGON","RD","1","TUCSON","AZ",85756,NA,"N",-5,-110.964625,32.1281139,NA,0.0118195105550285,"UN3A(CR)"
NA,2013-04-24,"ANGELECA AHUMADA","2013-04-17","SVL",NA,NA,NA,"SOL",4444,"E","BENSON","HWY","UNIT 260","TUCSON","AZ",857067939,NA,"N",7,-110.8987503,32.1376785,NA,2.7901475734038,"HEWA(SE)"
NA,2011-08-10,"INJECTED MEDIA","2011-08-08","SVL",NA,NA,NA,"SOL",718,"E","DRACHMAN","ST",NA,"TUCSON","AZ",85719,NA,"N",2,-110.960546,32.239349,NA,0.13494022565775,"UNTY(CR)"
NA,2013-12-25,"ARGO TAXI","2014-01-01","SVL",NA,NA,NA,"SOL",1555,"E","PRINCE","RD",NA,"TUCSON","AZ",85719,NA,"N",-7,-110.9482555,32.273785,NA,0.0544171289912553,"2SCH(CR)"
NA,2013-12-25,"CES PARTNERSHIP LLC","2014-01-01","SVL",NA,NA,NA,"LLC",0,NA,"PO BOX 44225",NA,NA,"TUCSON","AZ",857334225,NA,"N",-7,-110.9678577,32.2220434,NA,0.0288928785867824,"BR6A(SE)"
NA,2011-01-19,"DIAMOND CARPET CLEANING","2011-01-10","SVL",NA,NA,NA,"PRT",4027,"E","DREXEL","RD",NA,"TUCSON","AZ",85706,NA,"N",9,-110.906258,32.1492239,NA,2.35060223593479,"HEWA(SE)"
NA,2011-01-19,"FAST TAX","2011-01-02","SVL",NA,NA,NA,"LLC",6477,"E","22ND","ST",NA,"TUCSON","AZ",857105115,NA,"N",17,-110.8539136,32.2067602,NA,5.40927231950638,"HEWA(SE)"
NA,2011-01-19,"ANTHONY'S K-9 ACADEMY LLC","2010-11-01","PLL",NA,NA,NA,"LLC",2901,"W","AVENIDA CRESTA",NA,NA,"TUCSON","AZ",85745,5203904487,"N",79,-111.02939,32.251473,NA,2.57707854424125,"COCN(SE)"
NA,2011-08-10,"GREEN FILE","2011-08-08","SVL",NA,NA,NA,"SOL",7845,"S","SPLINTER","WY",NA,"TUCSON","AZ",85756,NA,"N",2,-110.852381,32.109568,NA,5.50473876907398,"HEWA(SE)"
NA,2011-08-10,"CASA MAZATLAN PAWN","2011-09-01","PLL",NA,NA,NA,"LLC",5470,"E","SPEEDWAY","BL","105","TUCSON","AZ",85712,5204411262,"N",-22,-110.8759299,32.2355284,NA,4.12085264640066,"HEWA(SE)"
NA,2011-01-19,"MARTINEZ SIGNS","2011-01-10","PLL",NA,NA,NA,"MAR",1625,"W","FT LOWELL","RD","26","TUCSON","AZ",85705,NA,"N",9,-110.999962,32.264058,NA,0.857388055924052,"COCN(SE)"
NA,2011-08-10,"ECLIPS HAIRCUTTING SPECIALIST","2011-10-01","PLL",NA,NA,NA,"LLC",609,"S","LA VISTA","PL",NA,"TUCSON","AZ",85710,NA,"N",-52,-110.83424,32.213164,NA,6.55896709659143,"HEWA(SE)"
NA,2012-10-03,"M & J BLUE RIDGE AUTOMOTIVE & TIRE","2012-10-01","PLL",NA,NA,NA,"SOL",2226,"N","STONE","AV",NA,"TUCSON","AZ",85705,NA,"N",2,-110.971609,32.248938,NA,0.0394434979755688,"COST(SE)"
NA,2011-01-19,"JUST ADD WATER CAFE","2011-02-01","PLL",NA,NA,NA,"LLC",3073,"N","CAMPBELL","AV",NA,"TUCSON","AZ",85719,NA,"N",-13,-110.944678,32.2627946,NA,0.102946424879426,"HEWA(SE)"
NA,2011-08-10,"CIBOLA SOLUTIONS & ASSOCIATES LLC","2011-08-01","SVL",NA,NA,NA,"LLC",4655,"N","COURTNEY","DR",NA,"TUCSON","AZ",85705,NA,"N",9,-111.006795,32.2917349,NA,1.25622328151099,"COCN(SE)"
NA,2011-08-10,"CORAIMA PEREDA-JAIME","2011-08-08","SVL",NA,NA,NA,"SOL",4964,"S","FREEMONT","AV",NA,"TUCSON","AZ",85706,NA,"N",2,-110.955342,32.161628,NA,0.0144472585489629,"2SOL(CR)"
NA,2011-01-19,"VIDASSAGE LLC","2011-01-07","PLL",NA,NA,NA,"LLC",3023,"E","17TH","ST",NA,"TUCSON","AZ",85716,5209773469,"N",12,-110.927584,32.213902,NA,1.10227170531347,"HEWA(SE)"
NA,2011-01-24,"HECHO A MANO","2011-01-15","PLL",NA,NA,NA,"SOL",5255,"S","6TH","AV",NA,"TUCSON","AZ",85706,NA,"N",9,-110.967727,32.156305,NA,0.0365589637257824,"BR6A(SE)"
NA,2011-01-24,"IN HOPES OF HEALING","2011-01-05","SVL",NA,NA,NA,"PRT",2810,"N","WINSTEL","BL",NA,"TUCSON","AZ",85716,NA,"N",19,-110.911685,32.25819,NA,2.03069493949215,"HEWA(SE)"
NA,2011-01-24,"LASER BELLA","2011-01-01","SVL",NA,NA,NA,"LLC",1661,"W","PRINCE","RD",NA,"TUCSON","AZ",85705,NA,"N",23,-111.00128,32.271725,NA,0.934313369287202,"COCN(SE)"
NA,2013-04-24,"ELLA MARKET","2013-04-29","PLL",NA,NA,NA,"SOL",8665,"E","SPEEDWAY","BLVD","114","TUCSON","AZ",85710,NA,"N",-5,-110.8074949,32.2359564,NA,8.12039064237466,"HEWA(SE)"
NA,2011-01-24,"UNIVERSAL JANITORIAL SERVICE","2011-01-05","SVL",NA,NA,NA,"SOL",3932,"S","LUNDY","AV",NA,"TUCSON","AZ",85714,NA,"N",19,-110.975078,32.176501,NA,0.0300009459534695,"COGN(SE)"
NA,2011-01-24,"ONYX I","2011-02-01","PLL",NA,NA,NA,"LLC",106,"W","DRACHMAN","ST",NA,"TUCSON","AZ",85705,NA,"N",-8,-110.9736558,32.2396432,NA,0.0631043671695206,"BRCU(SW)"
NA,2014-01-01,"MIGUEL THE PLUMBER","2013-12-01","SVL",NA,NA,NA,"SOL",36,"N","LINDA","AV",NA,"TUCSON","AZ",85745,5208700659,"N",31,-110.983586,32.222001,NA,0.0152560081497678,"MM80(NB)"
NA,2011-01-24,"HEALING SPIRIT MEDICINE","2011-01-03","SVL",NA,NA,NA,"SOL",2531,"E","22ND","ST",NA,"TUCSON","AZ",85713,NA,"N",21,-110.93427,32.207226,NA,0.711478118774835,"HEWA(SE)"
NA,2012-10-03,"REGINA LORD","2012-09-01","PLL",NA,NA,NA,"SOL",5317,"E","ROSEWOOD","ST",NA,"TUCSON","AZ",85711,5208381257,"N",32,-110.879054,32.232808,NA,3.93838741906315,"HEWA(SE)"
NA,2011-01-24,"INSTITUTE OF MOSAIC ART LLC","2011-01-17","PLL",NA,NA,NA,"LLC",220,"E","6TH","ST",NA,"TUCSON","AZ",85705,NA,"N",7,-110.9681426,32.2277065,NA,0.012239109541495,"BR6A(SE)"
NA,2011-01-24,"AEROHAWK LLC","2011-01-10","PLL",NA,NA,NA,"LLC",10635,"E","CHANNELSIDE","DR",NA,"TUCSON","AZ",85748,5205469506,"N",14,-110.765464,32.225096,NA,10.5780727999815,"HEWA(SE)"
NA,2011-01-24,"RECYCLELINK","2011-01-17","PLL",NA,NA,NA,"SOL",1032,"E","ALTA VISTA",NA,NA,"TUCSON","AZ",85719,9164028952,"N",7,-110.955662,32.256391,NA,0.00426539113499641,"2SOL(CR)"
NA,2012-10-03,"TUCSON ARTS BRIGADE INC.","2012-10-01","PLL",NA,NA,NA,"NPC",0,NA,"POB 545",NA,NA,"TUCSON","AZ",85702,NA,"N",2,-110.9358059,32.2569481,NA,0.621346815112405,"HEWA(SE)"
NA,2011-01-24,"PIMA COUNTY COMMERCIAL CONSTRUCTION","2011-02-01","PLL",NA,NA,NA,"SOL",2911,"S","HOUGHTON","RD",NA,"TUCSON","AZ",857303116,NA,"N",-8,-110.769495,32.187769,NA,10.346705343405,"HEWA(SE)"
NA,2012-10-03,"STREYAR'S SURPLUS","2012-10-31","SVL",NA,NA,NA,"SOL",3211,"S","MEAD","AVE",NA,"TUCSON","AZ",85730,5209822813,"N",-28,-110.819969,32.184052,NA,7.39558435955005,"HEWA(SE)"
NA,2012-03-07,"LITTLE BIRD NESTING COMPANY LL","2012-03-31","PLL",NA,NA,NA,"LLC",2134,"E","7TH","ST",NA,"TUCSON","AZ",85719,5207844127,"N",-24,-110.940016,32.226284,NA,0.375478845418203,"HEWA(SE)"
NA,2011-08-17,"CUSTOM DETAIL","2011-08-26","PLL",NA,NA,NA,"SOL",3425,"S","12TH","AV",NA,"TUCSON","AZ",85713,NA,"N",-9,-110.977118,32.184243,NA,0.0247355188236344,"GRCU(WB)"
NA,2011-08-17,"LASH LAB","2011-09-01","SVL",NA,NA,NA,"SOL",16,"S","HAPPY VALLEY SADDLE","DR",NA,"TUCSON","AZ",85748,NA,"N",-15,-110.769579,32.220564,NA,10.3380659135065,"HEWA(SE)"
